|fi|Pg|Pd|Pn|Pr|Pk|fkos0.9198

|570.00000|10000.00000|563451.15800|-84720.03543|-531367.10792|-205678.60479|-381.44477|
|570.50000|10000.00000|563583.17533|-86061.77776|-530342.17195|-209212.34609|-381.81334|
|571.00000|10000.00000|563699.37600|-87396.36835|-529278.70630|-212742.00988|-382.18252|
|571.50000|10000.00000|563798.95291|-88723.46752|-528175.85588|-216266.91438|-382.55233|
|572.00000|10000.00000|563881.09257|-90042.72752|-527032.76859|-219786.35119|-382.92278|
|572.50000|20000.00000|573944.97548|-92973.69880|-535173.06252|-227259.18398|-383.29388|
|573.00000|20000.00000|573989.77637|-94299.17135|-533924.48078|-230827.30758|-383.66565|
|573.50000|29000.00000|583014.66456|-97114.77219|-540983.87546|-238062.64840|-384.03808|
|574.00000|29000.00000|583018.80424|-98442.28017|-539627.06600|-241670.10212|-384.41119|
|574.50000|39000.00000|593001.35482|-101471.03357|-547456.97687|-249475.12090|-384.78499|
|575.00000|39000.00000|592961.47122|-102800.89086|-545984.63867|-253124.68044|-385.15949|
|575.50000|39000.00000|592898.30422|-104119.93810|-544464.97383|-256763.02875|-385.53469|
|576.00000|39000.00000|592811.00076|-105427.76188|-542897.17411|-260389.23545|-385.91062|
|576.50000|49000.00000|602698.70428|-108524.58592|-550412.91404|-268456.58483|-386.28727|
|577.00000|49000.00000|602560.55503|-109830.78525|-548720.46942|-272117.38332|-386.66467|
|577.50000|49000.00000|602395.69044|-111124.36234|-546977.07743|-275763.06593|-387.04281|
|578.00000|49000.00000|602203.24541|-112404.87525|-545181.97405|-279392.59104|-387.42170|
|578.50000|49000.00000|601982.35264|-113671.87584|-543334.40947|-283004.88995|-387.80136|
|579.00000|49000.00000|601732.14301|-114924.90997|-541433.64899|-286598.86706|-388.18180|
|579.50000|49000.00000|601451.74587|-116163.51773|-539478.97403|-290173.39996|-388.56303|
|580.00000|49000.00000|601140.28940|-117387.23364|-537469.68296|-293727.33967|-388.94505|
|580.50000|49000.00000|600796.90095|-118595.58692|-535405.09212|-297259.51079|-389.32787|
|581.00000|49000.00000|600420.70735|-119788.10170|-533284.53675|-300768.71178|-389.71151|
|581.50000|49000.00000|600010.83529|-120964.29730|-531107.37191|-304253.71515|-390.09597|
|582.00000|59000.00000|609566.41164|-124160.55520|-537693.89745|-312845.53107|-390.48127|
|582.50000|59000.00000|609086.56379|-125323.34783|-535370.46612|-316339.76624|-390.86740|
|583.00000|59000.00000|608570.41999|-126468.21497|-532988.12428|-319805.91750|-391.25439|
|583.50000|68000.00000|617017.10972|-129483.34100|-538399.57285|-328027.36052|-391.64224|
|584.00000|68000.00000|616425.76400|-130609.10454|-535868.33246|-331488.44773|-392.03095|
|584.50000|68000.00000|615795.51573|-131715.30584|-533276.12218|-334917.32786|-392.42055|
|585.00000|59000.00000|606125.50007|-130858.39553|-522858.83344|-333362.68810|-392.81103|
|585.50000|59000.00000|605414.85476|-131906.08354|-520174.05081|-336667.96417|-393.20241|
|586.00000|59000.00000|604662.72046|-132932.80564|-517427.38819|-339936.80924|-393.59470|
|586.50000|59000.00000|603868.24109|-133938.04671|-514618.44800|-343167.75188|-393.98790|
|587.00000|49000.00000|593030.56421|-132683.90285|-503260.61222|-340615.65489|-394.38202|
|587.50000|49000.00000|592148.84132|-133625.39959|-500362.35514|-343705.55895|-394.77708|
|588.00000|49000.00000|591222.22820|-134544.01901|-497401.34463|-346753.10889|-395.17308|
|588.50000|39000.00000|580249.88529|-133144.63534|-486001.58463|-343831.18393|-395.57002|
|589.00000|39000.00000|579230.97801|-133997.19324|-482952.21213|-346728.90632|-395.96793|
|589.50000|39000.00000|578164.67709|-134825.48472|-479839.92980|-349579.67179|-396.36680|
|590.00000|29000.00000|567050.15892|-133278.61042|-468404.21258|-346275.27253|-396.76665|
|590.50000|29000.00000|565886.60589|-134038.56437|-465205.21766|-348967.18031|-397.16748|
|591.00000|29000.00000|564673.20673|-134772.87995|-461943.49993|-351607.39815|-397.56931|
|591.50000|29000.00000|563409.15682|-135481.04875|-458619.01709|-354194.28245|-397.97214|
|592.00000|29000.00000|562093.65855|-136162.56459|-455231.76619|-356726.17514|-398.37597|
|592.50000|20000.00000|551725.92167|-134620.92711|-444530.40567|-353435.99857|-398.78083|
|593.00000|20000.00000|550305.16355|-135231.96642|-441055.87449|-355799.34423|-399.18671|
|593.50000|20000.00000|548830.60959|-135815.01105|-437519.32189|-358102.77607|-399.59362|
|594.00000|20000.00000|547301.49352|-136369.56929|-433920.91344|-360344.59219|-400.00158|
|594.50000|29000.00000|554717.05769|-139152.83712|-437356.74718|-368501.83428|-400.41059|
|595.00000|39000.00000|563076.55344|-142189.19864|-441434.82888|-377370.19635|-400.82065|
|595.50000|39000.00000|561379.24140|-142686.73741|-437566.39158|-379528.40561|-401.23178|
|596.00000|49000.00000|569624.39182|-145711.54337|-441384.79356|-388436.95195|-401.64399|
|596.50000|59000.00000|577811.28486|-148737.36360|-445048.97035|-397391.61823|-402.05727|
|597.00000|59000.00000|575939.21097|-149173.08022|-440902.22770|-399454.38814|-402.47165|
|597.50000|59000.00000|574007.47110|-149576.26140|-436693.73856|-401442.66533|-402.88712|
|598.00000|59000.00000|572015.37710|-149946.45401|-432424.02550|-403354.67380|-403.30370|
|598.50000|59000.00000|569962.25198|-150283.21257|-428093.66023|-405188.63598|-403.72139|
|599.00000|59000.00000|567847.43024|-150586.09966|-423703.26425|-406942.77399|-404.14020|
|599.50000|59000.00000|565670.25814|-150854.68639|-419253.50938|-408615.31080|-404.56013|
|600.00000|59000.00000|563430.09403|-151088.55275|-414745.11831|-410204.47154|-404.98120|
|600.50000|68000.00000|570126.30861|-153713.81058|-416757.79345|-418311.94691|-405.40341|
|601.00000|68000.00000|567758.28526|-153889.92645|-412087.91759|-419779.85674|-405.82676|
|601.50000|78000.00000|575325.42029|-156754.55867|-414567.11938|-428608.71949|-406.25128|
|602.00000|88000.00000|582827.12325|-159610.56826|-416884.57300|-437458.84593|-406.67695|
|602.50000|88000.00000|580262.81720|-159704.67494|-411940.21781|-438766.19876|-407.10379|
|603.00000|98000.00000|587631.93901|-162526.93538|-413985.85644|-447595.81224|-407.53181|
|603.50000|98000.00000|584933.93958|-162558.70995|-408877.77113|-448767.21819|-407.96100|
|604.00000|88000.00000|572168.28417|-159759.75930|-396781.60036|-442113.20690|-408.39139|
|604.50000|88000.00000|569334.45263|-159701.24882|-391624.01241|-443031.42183|-408.82297|
|605.00000|88000.00000|566431.93967|-159603.77102|-386416.10407|-443848.06018|-409.25575|
|605.50000|88000.00000|563460.25513|-159467.02715|-381159.17999|-444561.43711|-409.68974|
|606.00000|78000.00000|550418.92421|-156448.38128|-369147.92772|-437226.36654|-410.12494|
|606.50000|78000.00000|547307.48774|-156220.27405|-363855.67517|-437674.88825|-410.56136|
|607.00000|78000.00000|544125.50241|-155952.31310|-358519.27809|-438015.54033|-410.99901|
|607.50000|78000.00000|540872.54103|-155644.25907|-353140.26243|-438246.72968|-411.43788|
|608.00000|68000.00000|527548.19274|-152406.92119|-341251.57591|-430211.95617|-411.87800|
|608.50000|68000.00000|524152.06327|-152006.93746|-335853.20120|-430167.55074|-412.31935|
|609.00000|68000.00000|520683.77515|-151566.46582|-330417.74468|-430009.41997|-412.76195|
|609.50000|68000.00000|517142.96791|-151085.33195|-324946.95183|-429736.08796|-413.20581|
|610.00000|68000.00000|513529.29837|-150563.37830|-319442.62232|-429346.11005|-413.65093|
|610.50000|68000.00000|509842.44076|-150000.46432|-313906.60977|-428838.07439|-414.09730|
|611.00000|68000.00000|506082.08701|-149396.46688|-308340.82133|-428210.60357|-414.54495|
|611.50000|68000.00000|502247.94687|-148751.28049|-302747.21738|-427462.35618|-414.99387|
|612.00000|68000.00000|498339.74820|-148064.81762|-297127.81106|-426592.02846|-415.44407|
|612.50000|68000.00000|494357.23709|-147337.00900|-291484.66780|-425598.35587|-415.89555|
|613.00000|68000.00000|490300.17806|-146567.80387|-285819.90476|-424480.11471|-416.34832|
|613.50000|68000.00000|486168.35429|-145757.17024|-280135.69030|-423236.12371|-416.80238|
|614.00000|68000.00000|481961.56772|-144905.09514|-274434.24331|-421865.24562|-417.25774|
|614.50000|68000.00000|477679.63930|-144011.58487|-268717.83252|-420366.38883|-417.71440|
|615.00000|68000.00000|473322.40907|-143076.66520|-262988.77579|-418738.50893|-418.17237|
|615.50000|68000.00000|468889.73641|-142100.38161|-257249.43931|-416980.61027|-418.63164|
|616.00000|68000.00000|464381.50014|-141082.79945|-251502.23671|-415091.74757|-419.09223|
|616.50000|68000.00000|459797.59865|-140024.00417|-245749.62825|-413071.02741|-419.55413|
|617.00000|78000.00000|465137.95012|-141976.45299|-245267.11715|-419946.02878|-420.01736|
|617.50000|78000.00000|460402.49256|-140842.33057|-239438.90501|-417703.27746|-420.48191|
|618.00000|78000.00000|455591.18404|-139667.12270|-233612.32297|-415325.79344|-420.94779|
|618.50000|88000.00000|460704.00273|-141522.87881|-232844.10320|-421972.18742|-421.41499|
|619.00000|88000.00000|455740.94707|-140272.02672|-226954.54852|-419365.81313|-421.88354|
|619.50000|88000.00000|450702.03587|-138980.39773|-221074.05645|-416622.29616|-422.35342|
|620.00000|98000.00000|455587.30842|-140737.36170|-220035.09131|-423026.42845|-422.82463|
|620.50000|98000.00000|450396.82459|-139370.12928|-214105.04537|-420048.04735|-423.29720|
|621.00000|98000.00000|445130.66492|-137962.61306|-208191.86290|-416930.61734|-423.77111|
|621.50000|107000.00000|448788.93072|-139308.79895|-206438.32708|-422139.38801|-424.24636|
|622.00000|107000.00000|443371.74414|-137825.63758|-200497.52010|-418778.16837|-424.72297|
|622.50000|107000.00000|437879.24826|-136302.89839|-194581.77226|-415276.59466|-425.20093|
|623.00000|117000.00000|442311.60716|-137857.69108|-193058.82839|-421156.25319|-425.68024|
|623.50000|117000.00000|436669.00599|-136260.58134|-187122.61160|-417410.94265|-426.16091|
|624.00000|127000.00000|440951.65099|-137748.65728|-185424.99885|-423120.10221|-426.64295|
|624.50000|127000.00000|435159.76960|-136077.72769|-179478.14318|-419128.58311|-427.12634|
|625.00000|137000.00000|439293.61047|-137498.68104|-177613.52522|-424662.45319|-427.61109|
|625.50000|137000.00000|433353.44350|-135754.64650|-171666.11429|-420422.73517|-428.09721|
|626.00000|137000.00000|427339.55988|-133973.17989|-165763.46905|-416041.32571|-428.58469|
|626.50000|137000.00000|421252.27213|-132154.78294|-159908.74779|-411518.59717|-429.07354|
|627.00000|137000.00000|415091.91410|-130299.97826|-154105.12593|-406855.00076|-429.56376|
|627.50000|137000.00000|408858.84098|-128409.30916|-148355.79411|-402051.06751|-430.05534|
|628.00000|137000.00000|402553.42934|-126483.33954|-142663.95607|-397107.40902|-430.54830|
|628.50000|137000.00000|396176.07710|-124522.65368|-137032.82671|-392024.71829|-431.04262|
|629.00000|137000.00000|389727.20352|-122527.85606|-131465.62991|-386803.77045|-431.53832|
|629.50000|137000.00000|383207.24923|-120499.57114|-125965.59645|-381445.42339|-432.03538|
|630.00000|137000.00000|376616.67617|-118438.44315|-120535.96184|-375950.61842|-432.53382|
|630.50000|127000.00000|359955.96757|-113200.29846|-112066.62158|-360310.53064|-433.03363|
|631.00000|127000.00000|353225.62795|-111075.72119|-106875.15081|-354519.19866|-433.53481|
|631.50000|127000.00000|346426.18304|-108920.61253|-101764.28453|-348595.51133|-434.03736|
|632.00000|127000.00000|339558.17976|-106735.69314|-96737.24792|-342540.75743|-434.54129|
|632.50000|127000.00000|332622.18619|-104521.70209|-91797.25938|-336356.31126|-435.04658|
|633.00000|127000.00000|325618.79145|-102279.39648|-86947.52825|-330043.63291|-435.55325|
|633.50000|127000.00000|318548.60572|-100009.55118|-82191.25244|-323604.26844|-436.06128|
|634.00000|127000.00000|311412.26007|-97712.95842|-77531.61606|-317039.84998|-436.57068|
|634.50000|127000.00000|304210.40649|-95390.42751|-72971.78698|-310352.09582|-437.08145|
|635.00000|127000.00000|296943.71773|-93042.78440|-68514.91446|-303542.81036|-437.59359|
|635.50000|137000.00000|299612.88723|-93801.63227|-66379.64022|-306855.62041|-438.10709|
|636.00000|137000.00000|292218.62907|-91403.45997|-62045.79463|-299827.68224|-438.62196|
|636.50000|146000.00000|293761.67778|-91794.81404|-59651.34465|-301933.64883|-439.13819|
|637.00000|146000.00000|286242.78831|-89348.90234|-55460.50042|-294690.16458|-439.65578|
|637.50000|156000.00000|288662.73588|-89999.56142|-53231.30337|-297644.96381|-440.17473|
|638.00000|156000.00000|281022.31587|-87508.20285|-49184.76836|-290193.18762|-440.69504|
|638.50000|166000.00000|283322.34368|-88106.97569|-46917.37734|-292972.94977|-441.21670|
|639.00000|166000.00000|275563.65462|-85572.86601|-43025.51827|-285318.85308|-441.73972|
|639.50000|176000.00000|277747.10373|-86121.47249|-40728.70304|-287926.26557|-442.26409|
|640.00000|176000.00000|269873.56570|-83547.41956|-37001.68618|-280076.39672|-442.78980|
|640.50000|176000.00000|261943.93464|-80957.06757|-33408.66176|-272125.95062|-443.31687|
|641.00000|186000.00000|263959.12398|-81436.61046|-31131.83101|-274476.13694|-443.84527|
|641.50000|186000.00000|255920.06628|-78810.97732|-27718.77353|-266341.73549|-444.37502|
|642.00000|195000.00000|256827.71307|-78938.03355|-25335.42044|-267487.95079|-444.90611|
|642.50000|195000.00000|248683.03469|-76280.79466|-22121.51636|-259176.86990|-445.43853|
|643.00000|205000.00000|250487.02005|-76672.81227|-19846.76955|-261205.99743|-445.97228|
|643.50000|205000.00000|242240.67651|-73986.54260|-16831.55525|-252727.62530|-446.50736|
|644.00000|215000.00000|243945.02965|-74337.74789|-14564.95754|-254603.88895|-447.04377|
|644.50000|215000.00000|235601.12309|-71625.66992|-11757.24586|-245967.25994|-447.58150|
|645.00000|225000.00000|237210.01826|-71938.32339|-9506.36482|-247696.07216|-448.12055|
|645.50000|234000.00000|237772.79420|-71926.22925|-7186.60234|-248309.55854|-448.66091|
|646.00000|244000.00000|239290.54737|-72195.52697|-4869.82742|-249896.86864|-449.20258|
|646.50000|254000.00000|240764.39139|-72443.30422|-2517.48229|-251414.37264|-449.74555|
|647.00000|254000.00000|232195.45682|-69669.46039|-125.64509|-242422.25164|-450.28983|
|647.50000|264000.00000|233584.89095|-69883.96655|2194.06154|-243804.95515|-450.83541|
|648.00000|264000.00000|224933.85756|-67095.42090|4351.33451|-234687.24224|-451.38228|
|648.50000|264000.00000|216243.53663|-64305.40153|6338.86871|-225513.34893|-451.93044|
|649.00000|273000.00000|216515.12415|-64182.95001|8508.53161|-225667.57620|-452.47989|
|649.50000|273000.00000|207749.83185|-61384.66747|10241.22407|-216386.66170|-453.03061|
|650.00000|273000.00000|198948.88690|-58588.04707|11799.11722|-207060.37692|-453.58261|
|650.50000|273000.00000|190113.53172|-55794.20852|13180.64846|-197692.73925|-454.13588|
|651.00000|273000.00000|181245.02364|-53004.27171|14384.34540|-188287.81697|-454.69042|
|651.50000|273000.00000|172344.63466|-50219.35601|15408.82762|-178849.72700|-455.24621|
|652.00000|273000.00000|163413.65120|-47440.57971|16252.80838|-169382.63258|-455.80326|
|652.50000|273000.00000|154453.37374|-44669.05938|16915.09625|-159890.74096|-456.36156|
|653.00000|273000.00000|145465.11660|-41905.90927|17394.59673|-150378.30091|-456.92110|
|653.50000|273000.00000|136450.20764|-39152.24069|17690.31376|-140849.60033|-457.48188|
|654.00000|273000.00000|127409.98791|-36409.16137|17801.35119|-131308.96370|-458.04389|
|654.50000|283000.00000|128345.81142|-36523.48398|19224.80529|-132049.30539|-458.60713|
|655.00000|293000.00000|129259.04479|-36626.29541|20663.53964|-132749.40416|-459.17159|
|655.50000|293000.00000|120151.06694|-33896.84079|20417.60775|-123160.04221|-459.73727|
|656.00000|303000.00000|121023.26880|-33990.51298|21784.40933|-123803.98246|-460.30415|
|656.50000|313000.00000|121877.05297|-34074.18304|23164.82989|-124412.44570|-460.87224|
|657.00000|313000.00000|112713.83340|-31365.52180|22557.14759|-114801.47774|-461.44152|
|657.50000|322000.00000|112535.03510|-31166.75940|23652.80038|-114350.54023|-462.01199|
|658.00000|332000.00000|113342.09374|-31237.78438|24961.11040|-114887.65101|-462.58365|
|658.50000|342000.00000|114136.45538|-31300.74179|26281.68446|-115395.58027|-463.15648|
|659.00000|352000.00000|114919.57611|-31356.04963|27614.31330|-115875.62523|-463.73048|
|659.50000|361000.00000|114692.92170|-31132.67882|28708.53668|-115323.58779|-464.30565|
|660.00000|371000.00000|115457.96726|-31175.35685|30054.87279|-115754.69624|-464.88197|
|660.50000|381000.00000|116216.19691|-31211.63813|31412.99287|-116161.93292|-465.45944|
|661.00000|391000.00000|116969.10341|-31241.92450|32782.91847|-116546.59693|-466.03806|
|661.50000|391000.00000|107718.18781|-28610.55636|31262.48193|-106978.63872|-466.61781|
|662.00000|400000.00000|107464.95909|-28381.04000|32256.79177|-106365.87915|-467.19869|
|662.50000|410000.00000|108210.93382|-28412.52440|33553.76455|-106728.73383|-467.78069|
|663.00000|420000.00000|108957.63577|-28439.78027|34863.44514|-107075.33650|-468.36380|
|663.50000|430000.00000|109706.59556|-28463.17689|36186.16143|-107406.94237|-468.94803|
|664.00000|439000.00000|109459.35030|-28225.21581|37182.60620|-106749.54787|-469.53335|
|664.50000|449000.00000|110217.44319|-28243.57838|38522.78715|-107058.76598|-470.11976|
|665.00000|449000.00000|100982.42318|-25712.88812|36284.23846|-97683.45022|-470.70725|
|665.50000|459000.00000|101755.84458|-25742.47479|37556.08918|-98012.58634|-471.29582|
|666.00000|469000.00000|102539.26668|-25770.13136|38843.80839|-98333.91801|-471.88546|
|666.50000|479000.00000|103334.25337|-25796.17369|40148.08428|-98648.57741|-472.47616|
|667.00000|488000.00000|103142.37277|-25572.96907|41071.45957|-98007.45388|-473.06791|
|667.50000|498000.00000|103965.19683|-25598.40758|42401.49580|-98316.59969|-473.66071|
|668.00000|508000.00000|104804.30095|-25623.13543|43750.52274|-98622.40277|-474.25454|
|668.50000|518000.00000|105661.26362|-25647.42582|45119.45073|-98925.87249|-474.84940|
|669.00000|527000.00000|105537.66600|-25430.57827|46072.69142|-98296.59384|-475.44528|
|669.50000|537000.00000|106435.09151|-25456.55435|47474.87221|-98603.25234|-476.04218|
|670.00000|547000.00000|107355.12550|-25482.85874|48900.04267|-98910.48927|-476.64007|
|670.50000|557000.00000|108299.35482|-25509.71603|50349.32286|-99219.15921|-477.23896|
|671.00000|566000.00000|108269.36743|-25303.62792|51349.60610|-98619.20433|-477.83884|
|671.50000|576000.00000|109266.75200|-25334.06735|52841.34043|-98938.52031|-478.43970|
|672.00000|596000.00000|120293.09752|-27665.51279|59289.64981|-108261.47668|-479.04153|
|672.50000|605000.00000|120349.99293|-27451.48239|60428.50828|-107638.74799|-479.64431|
|673.00000|615000.00000|121439.02667|-27468.78394|62090.28657|-107920.19089|-480.24805|
|673.50000|625000.00000|122561.78633|-27487.57691|63783.49771|-108206.39432|-480.85273|
|674.00000|635000.00000|123719.85824|-27507.99018|65509.57346|-108497.87386|-481.45835|
|674.50000|654000.00000|133914.82704|-29513.65912|72116.72779|-116633.67674|-482.06490|
|675.00000|664000.00000|135148.27535|-29519.95588|73993.75262|-116882.02897|-482.67236|
|675.50000|674000.00000|136421.78328|-29528.03377|75907.67880|-117135.95533|-483.28073|
|676.00000|693000.00000|146736.92814|-31468.02999|82947.60958|-125066.61048|-483.88999|
|676.50000|703000.00000|148095.28394|-31461.77852|85019.33165|-125274.77750|-484.50015|
|677.00000|723000.00000|159498.42105|-33561.52951|92960.55073|-133882.25643|-485.11119|
|677.50000|732000.00000|159947.90580|-33330.16152|94611.64897|-133202.35777|-485.72310|
|678.00000|752000.00000|171445.30006|-35374.21964|102890.94985|-141627.25290|-486.33588|
|678.50000|771000.00000|181992.16086|-37174.40227|110778.44943|-149101.36801|-486.94951|
|679.00000|781000.00000|183590.04001|-37119.03653|113310.90289|-149143.43750|-487.56398|
|679.50000|811000.00000|205240.48365|-41066.87818|128403.81017|-165295.51157|-488.17929|
|680.00000|830000.00000|215945.03192|-42753.95522|136907.07563|-172385.06357|-488.79542|
|680.50000|850000.00000|227705.21854|-44599.73589|146252.05910|-180136.44329|-489.41237|
|681.00000|879000.00000|248522.57041|-48147.25858|161667.45471|-194795.43270|-490.03013|
|681.50000|898000.00000|259398.60724|-49697.93338|170858.40952|-201407.36312|-490.64868|
|682.00000|918000.00000|271334.84114|-51399.39653|180914.37583|-208649.18547|-491.26803|
|682.50000|938000.00000|283332.77624|-53057.40922|191184.41837|-215733.79183|-491.88815|
|683.00000|957000.00000|294393.90833|-54486.37630|200985.36892|-221904.07825|-492.50904|
|683.50000|977000.00000|306519.72443|-56058.12557|211674.28223|-228671.93345|-493.13069|
|684.00000|996000.00000|317711.70245|-57404.17852|221877.48782|-234534.31728|-493.75309|
|684.50000|1013000.00000|326971.31077|-58352.17739|230865.19898|-238781.22744|-494.37623|
|685.00000|1030000.00000|336300.00792|-59267.43930|240018.63750|-242901.99329|-495.00011|
|685.50000|1047000.00000|345699.24215|-60149.49667|249337.84538|-246893.83717|-495.62470|
|686.00000|1081000.00000|372170.45106|-63917.49187|271211.21358|-262756.09990|-496.25001|
|686.50000|1106000.00000|389715.06127|-66049.07340|286876.52392|-271923.09409|-496.87601|
|687.00000|1131000.00000|407334.48802|-68109.42255|302823.01592|-280817.55571|-497.50271|
|687.50000|1157000.00000|426030.13480|-70262.69417|319799.19341|-290115.49052|-498.13009|
|688.00000|1182000.00000|443803.39302|-72175.96948|336308.67329|-298441.44902|-498.75814|
|688.50000|1207000.00000|461655.64161|-74015.67243|353092.57847|-306479.82351|-499.38686|
|689.00000|1232000.00000|479588.24668|-75781.01219|370148.52541|-314225.58345|-500.01623|
|689.50000|1258000.00000|498602.56118|-77626.87966|388252.73026|-322320.12643|-500.64624|
|690.00000|1283000.00000|516699.92453|-79238.75853|405852.06805|-329456.66136|-501.27688|
|690.50000|1308000.00000|534881.66226|-80773.84946|423715.70831|-336285.30434|-501.90815|
|691.00000|1333000.00000|553149.08572|-82231.33343|441840.92916|-342800.95762|-502.54003|
|691.50000|1359000.00000|572503.49166|-83756.68353|461030.20875|-349609.17698|-503.17251|
